"Provider","Year","Days","Longitude","Latitude","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","Species","X","Y","Tapir","Cat","OnTrail","Presence"
"Jess Fort",2015,48,-80.790026,7.273664,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8993504.55549533,802178.942369119,0,0,0,0
"Jess Fort",2015,48,-80.788593,7.263608,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8993345.03466503,801075.70669217,0,0,0,0
"Jess Fort",2015,48,-80.784876,7.254986,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8992931.26011775,800129.774867538,0,0,0,0
"Jess Fort",2015,47,-80.781719,7.241679,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8992579.82448531,798669.810439026,0,0,0,0
"Jess Fort",2015,49,-80.776099,7.234059,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-8991954.20894706,797833.770732784,0,0,0,0
"Jose Gonzalez-Maya",2015,327,-82.84499,8.93082,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9222262.10157384,983630.791165363,0,0,1,0
"Jose Gonzalez-Maya",2015,327,-82.85037516,8.933979041,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9222861.57484288,983975.974908623,0,0,1,0
"Jose Gonzalez-Maya",2015,245,-82.85965937,8.935965231,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9223895.0883725,984193.001463965,0,0,1,0
"Jose Gonzalez-Maya",2015,327,-82.87204612,8.938819658,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9225273.97507508,984504.896323961,0,0,1,0
"Jose Gonzalez-Maya",2015,327,-82.88858625,8.941591667,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9227115.21392434,984807.783332971,0,0,1,0
"Jose Gonzalez-Maya",2015,324,-82.87083,8.96124,1,0,0,0,0,1,0,0,0,0,"Tapirus bairdii",-9225138.59721594,986954.618457923,0,0,1,1
"Jose Gonzalez-Maya",2015,314,-82.85283,8.94341,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9223134.84638166,985006.464528943,0,0,1,0
"Jose Gonzalez-Maya",2015,324,-82.87779,8.97215,1,1,1,1,0,1,0,1,0,1,"Tapirus bairdii",-9225913.38087186,988146.628607171,0,0,1,1
"Jose Gonzalez-Maya",2015,314,-82.88908,8.97572,0,0,0,1,0,1,0,0,0,0,"Tapirus bairdii",-9227170.17792292,988536.673847753,0,0,1,1
"Jose Gonzalez-Maya",2015,314,-82.90582,8.98944,1,0,0,1,0,0,0,0,0,0,"Tapirus bairdii",-9229033.6661988,990035.636439311,0,0,1,1
"Jose Gonzalez-Maya",2015,211,-82.89607,8.98227,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9227948.30116356,989252.293348076,0,0,1,0
"Jose Gonzalez-Maya",2015,299,-82.91486,8.97503,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9230039.99439557,988461.287243913,0,0,1,0
"Jose Gonzalez-Maya",2015,313,-82.831365,8.940094831,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9220745.37351178,984644.229965687,0,0,1,0
"Jose Gonzalez-Maya",2015,312,-82.86346,8.91059,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9224318.17256879,981420.219945688,0,0,1,0
"Jose Gonzalez-Maya",2015,314,-82.84745,8.91894,0,0,1,0,0,0,0,0,0,0,"Tapirus bairdii",-9222535.94752119,982332.655051315,0,0,1,1
"Jose Gonzalez-Maya",2015,282,-82.86962,8.92157,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9225003.90063208,982620.04058352,0,0,1,0
"Jose Gonzalez-Maya",2015,312,-82.81567,8.94256,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9218998.21410378,984913.588912712,0,0,1,0
"Jose Gonzalez-Maya",2015,287,-82.79758,8.93305,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9216984.44451533,983874.460273408,0,0,1,0
"Jose Gonzalez-Maya",2015,264,-82.79214,8.9488,0,1,0,0,0,0,0,1,0,0,"Tapirus bairdii",-9216378.86648542,985595.400285371,0,0,1,1
"Jose Gonzalez-Maya",2015,287,-82.80257,8.94483,0,0,0,0,1,0,0,0,0,0,"Tapirus bairdii",-9217539.92877439,985161.620969695,0,0,1,1
"Jose Gonzalez-Maya",2015,286,-82.82457,8.92043,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9219988.95757184,982495.470676464,0,0,1,0
"Jose Gonzalez-Maya",2015,130,-82.81535,8.90923,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9218962.59186673,981271.605837551,0,0,1,0
"Jose Gonzalez-Maya",2015,286,-82.79727,8.92345,0,0,0,0,0,1,0,0,0,0,"Tapirus bairdii",-9216949.93547319,982825.470830602,0,0,1,1
"Jose Gonzalez-Maya",2015,286,-82.78225,8.94368,0,0,0,0,0,0,0,0,0,1,"Tapirus bairdii",-9215277.91672147,985035.966151084,0,0,1,1
"Jose Gonzalez-Maya",2015,280,-82.74897,8.94038,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9211573.20406787,984675.389308296,0,0,1,0
"Jose Gonzalez-Maya",2015,280,-82.7687,8.92943,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9213769.53762122,983478.906995982,0,0,1,0
"Jose Gonzalez-Maya",2016,293,-82.93401,9.00392,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9232171.76264426,991617.571964723,0,0,1,0
"Jose Gonzalez-Maya",2016,293,-82.93286,9.0104,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9232043.74522985,992325.489986441,0,0,1,0
"Jose Gonzalez-Maya",2016,266,-82.84351,8.95329,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9222097.34872747,986085.991488444,0,0,1,0
"Jose Gonzalez-Maya",2016,265,-82.79075,8.92044,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9216224.13239321,982496.563396593,0,0,1,0
"Jose Gonzalez-Maya",2016,294,-82.82906,8.95725,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9220488.7820855,986518.668366927,0,0,1,0
"Jose Gonzalez-Maya",2016,293,-82.92567,8.99034,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9231243.35809104,990133.962957417,0,0,1,0
"Jose Gonzalez-Maya",2016,264,-82.76849,8.94616,0,1,0,0,0,0,0,0,1,1,"Tapirus bairdii",-9213746.16052816,985306.94301696,0,0,1,1
"Jose Gonzalez-Maya",2016,266,-82.84861,8.96772,0,0,0,0,0,1,0,0,0,0,"Tapirus bairdii",-9222665.07813051,987662.617693032,0,0,1,1
"Jose Gonzalez-Maya",2016,154,-82.89671,9.02549,0,0,0,0,0,0,1,1,0,1,"Tapirus bairdii",-9228019.54563767,993973.973370392,0,0,1,1
"Jose Gonzalez-Maya",2016,203,-82.84579,8.89492,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9222351.15716648,979707.846820742,0,0,1,0
"Jose Gonzalez-Maya",2016,265,-82.88306,8.98671,0,0,1,0,0,0,0,0,0,0,"Tapirus bairdii",-9226500.03458834,989737.377878885,0,0,1,1
"Jose Gonzalez-Maya",2016,154,-82.90202,9.00575,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9228610.65213378,991817.49451018,0,0,1,0
"Jose Gonzalez-Maya",2016,265,-82.86436,8.97728,1,1,0,1,1,1,1,1,1,1,"Tapirus bairdii",-9224418.36011051,988707.112611209,0,0,1,1
"Jose Gonzalez-Maya",2016,264,-82.90315,8.96896,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9228736.44315838,987798.097625713,0,0,1,0
"Jose Gonzalez-Maya",2016,141,-82.83242,8.90808,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9220862.81557457,981145.939075888,0,0,1,0
"Jose Gonzalez-Maya",2016,126,-82.83958,8.92437,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9221659.86312865,982926.000150385,0,0,1,0
"Marcella Kelly",2008,77,-88.5317993,16.7723999,0,0,0,0,0,1,0,NA,NA,NA,"Tapirus bairdii",-9855314.81708829,1828901.37741623,0,1,1,1
"Marcella Kelly",2008,72,-88.4717026,16.7660999,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9848624.88304594,1828233.6395219,0,1,1,0
"Marcella Kelly",2008,80,-88.4700012,16.7954006,1,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9848435.4840643,1831339.04155945,0,1,1,1
"Marcella Kelly",2008,77,-88.5884018,16.7133007,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9861615.77856592,1822636.59740689,0,1,1,0
"Marcella Kelly",2008,60,-88.536499,16.7945004,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9855837.98529918,1831243.64182274,0,1,1,0
"Marcella Kelly",2008,76,-88.5737991,16.7611008,0,1,1,0,0,1,1,NA,NA,NA,"Tapirus bairdii",-9859990.21343771,1827703.76884911,0,1,1,1
"Marcella Kelly",2008,72,-88.5513992,16.7632008,1,1,1,0,0,1,0,NA,NA,NA,"Tapirus bairdii",-9857496.66797589,1827926.35625172,0,1,1,1
"Marcella Kelly",2008,65,-88.6288986,16.7145004,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9866123.86172068,1822763.78982748,0,1,1,0
"Marcella Kelly",2008,60,-88.6022034,16.7054996,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9863152.16565005,1821809.5042867,0,1,1,0
"Marcella Kelly",2008,65,-88.540802,16.7187004,0,0,0,0,1,1,NA,NA,NA,NA,"Tapirus bairdii",-9856316.99306806,1823209.06847446,0,1,1,1
"Marcella Kelly",2008,40,-88.509201,16.7831001,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9852799.1858395,1830035.44366561,0,1,1,0
"Marcella Kelly",2008,60,-88.5582962,16.7122993,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9858264.43850389,1822530.42819246,0,1,1,0
"Marcella Kelly",2008,71,-88.5837021,16.7980995,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9861092.61035504,1831625.05796517,0,1,1,0
"Marcella Kelly",2008,86,-88.4709015,16.7856007,1,1,1,1,1,1,0,0,NA,NA,"Tapirus bairdii",-9848535.70500186,1830300.46207402,0,1,1,1
"Marcella Kelly",2008,57,-88.5475998,16.7387009,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9857073.72070257,1825329.36475057,0,1,1,0
"Marcella Kelly",2008,73,-88.5678024,16.7961998,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9859322.66384727,1831423.73733448,0,1,1,0
"Marcella Kelly",2008,73,-88.5494003,16.7933006,0,0,0,0,0,1,0,NA,NA,NA,"Tapirus bairdii",-9857274.15144575,1831116.49094334,0,1,1,1
"Marcella Kelly",2008,88,-88.4906998,16.7936001,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9850739.64167644,1831148.23104707,0,1,1,0
"Marcella Kelly",2008,61,-88.4419022,16.7900009,0,0,1,0,0,1,NA,NA,NA,NA,"Tapirus bairdii",-9845307.5176925,1830766.79548888,0,1,1,1
"Marcella Kelly",2008,80,-88.495903,16.7583008,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9851318.85925093,1827406.98191742,0,1,1,0
"Marcella Kelly",2008,77,-88.5157013,16.7490005,1,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9853522.7959255,1826421.16295265,0,1,1,1
"Marcella Kelly",2008,71,-88.5226974,16.7562008,0,0,1,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9854301.59821504,1827184.38892289,0,1,1,1
"Marcella Kelly",2008,70,-88.5296021,16.7308006,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9855070.22590312,1824491.86278414,0,1,1,0
"Marcella Kelly",2008,34,-88.5252991,16.7432003,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9854591.21813424,1825806.32597212,0,1,1,0
"Marcella Kelly",2008,32,-88.5710983,16.7364006,1,1,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9859689.56175698,1825085.51601566,0,1,1,1
"Marcella Kelly",2008,14,-88.5895004,16.7367992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9861738.07415851,1825127.77075587,0,1,1,1
"Marcella Kelly",2008,50,-88.5851974,16.7584,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9861259.06638962,1827417.49672723,0,1,1,0
"Marcella Kelly",2008,51,-88.4832993,16.7640991,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9849915.82178482,1828021.56993107,0,1,1,0
"Marcella Kelly",2008,68,-88.4797974,16.7915001,0,1,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9849525.99206001,1830925.67837217,0,1,1,1
"Marcella Kelly",2008,15,-88.4766998,16.7761993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9849181.16880533,1829304.06592816,0,1,1,1
"Marcella Kelly",2008,70,-88.4624023,16.7761993,0,0,0,0,0,1,0,NA,NA,NA,"Tapirus bairdii",-9847589.57838571,1829304.06592816,0,1,1,1
"Marcella Kelly",2008,64,-88.4481964,16.7726994,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9846008.18483145,1828933.12092636,0,1,1,0
"Marcella Kelly",2008,68,-88.4558029,16.7936001,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9846854.93653817,1831148.23104707,0,1,1,0
"Marcella Kelly",2008,68,-88.4543991,16.7838001,0,0,1,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9846698.666237,1830109.63135797,0,1,1,1
"Marcella Kelly",2008,53,-88.490097,16.7770004,0,1,0,1,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9850672.53828739,1829388.97142869,0,1,1,1
"Marcella Kelly",2008,74,-88.5238037,16.7824001,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9854424.75096771,1829961.25570661,0,1,1,0
"Marcella Kelly",2008,65,-88.5371017,16.7800999,0,0,0,1,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9855905.07755627,1829717.47219576,0,1,1,1
"Marcella Kelly",2008,71,-88.5162964,16.7709999,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9853589.04215447,1828752.99308257,0,1,1,0
"Marcella Kelly",2008,66,-88.5030975,16.7726994,0,0,0,0,1,0,NA,NA,NA,NA,"Tapirus bairdii",-9852119.74732744,1828933.12092636,0,1,1,1
"Marcella Kelly",2008,64,-88.5059967,16.7964993,0,0,0,1,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9852442.48479515,1831455.47696538,0,1,1,1
"Marcella Kelly",2008,87,-88.4617996,16.7656002,1,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9847522.48612861,1828180.67532427,0,1,1,1
"Marcella Kelly",2008,48,-88.5214996,16.7931004,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9854168.25972897,1831095.27432589,0,1,1,0
"Marcella Kelly",2008,62,-88.5016022,16.7915993,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9851953.29129286,1830936.19139065,0,1,1,0
"Marcella Kelly",2008,53,-88.5435028,16.7723999,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9856617.64474879,1828901.37741623,0,1,1,0
"Marcella Kelly",2008,36,-89.0080032,16.7618999,1,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9908325.59275007,1827788.468938,0,1,1,1
"Marcella Kelly",2008,28,-89.0382996,16.7206993,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9911698.17257093,1823420.98594616,0,1,1,0
"Marcella Kelly",2008,40,-88.9666977,16.7334003,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9903727.4855231,1824767.45781204,0,1,1,0
"Marcella Kelly",2008,56,-88.9873962,16.7154007,0,0,0,0,0,NA,NA,NA,NA,NA,"Tapirus bairdii",-9906031.63200329,1822859.23929117,0,1,1,0
"Marcella Kelly",2008,14,-88.9412994,16.7399998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9900900.15970009,1825467.05644443,0,1,1,0
"Marcella Kelly",2008,32,-88.9881973,16.7425995,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9906120.81004736,1825742.63849348,0,1,1,0
"Marcella Kelly",2008,12,-89.0169983,16.684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9909326.9227017,1819529.88962049,0,1,1,0
"Marcella Kelly",2008,17,-89.0183029,16.7882996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9909472.15010939,1830586.49287994,0,1,1,0
"Marcella Kelly",2008,41,-89.0184021,16.8164997,0,0,0,0,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9909483.19300287,1833574.91666408,0,1,1,0
"Marcella Kelly",2008,35,-89.0381012,16.8360996,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9911676.08678396,1835651.70383834,0,1,1,0
"Marcella Kelly",2008,11,-88.9906998,16.8153992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9906399.38707307,1833458.30249499,0,1,1,0
"Marcella Kelly",2008,17,-88.9658966,16.8029003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9903638.30747903,1832133.81379047,0,1,1,0
"Marcella Kelly",2008,15,-88.9993973,16.6560993,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9907367.58834425,1816571.18991848,0,1,1,0
"Marcella Kelly",2008,39,-88.9924011,16.7336998,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9906588.77492276,1824799.20766721,0,1,1,0
"Marcella Kelly",2008,32,-88.9810028,16.6933994,1,1,1,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9905319.92197085,1820526.54406859,0,1,1,1
"Marcella Kelly",2008,17,-88.9753036,16.6723995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9904685.48992892,1818299.77819616,0,1,1,0
"Marcella Kelly",2008,33,-88.9779968,16.7423992,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9904985.29558153,1825721.4057569,0,1,1,0
"Marcella Kelly",2008,34,-88.9819031,16.7257004,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9905420.14290841,1823951.17829996,0,1,1,0
"Marcella Kelly",2008,33,-89.0009003,16.7511005,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9907534.90153891,1826643.76416134,0,1,1,0
"Marcella Kelly",2008,32,-88.9999008,16.8083,1,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9907423.63770786,1832706.02192223,0,1,1,1
"Marcella Kelly",2008,35,-88.9740982,16.7563,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9904551.30541472,1827194.90384588,0,1,1,0
"Marcella Kelly",2008,13,-89.0137024,16.7758007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9908960.02479199,1829261.81972081,0,1,1,0
"Marcella Kelly",2008,19,-88.9719009,16.7162991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9904306.7030976,1822954.48687963,0,1,1,0
"Marcella Kelly",2008,18,-88.9602966,16.7250004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9903014.91833059,1823876.96851312,0,1,1,0
"Marcella Kelly",2008,27,-88.9989014,16.7801991,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9907312.38500876,1829727.98582975,0,1,1,0
"Marcella Kelly",2009,91,-88.1876984,18.2061005,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9817009.68011879,1980282.57544479,0,1,1,0
"Marcella Kelly",2009,18,-88.1588974,18.2003994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9813803.56746445,1979682.94577951,0,1,1,0
"Marcella Kelly",2009,74,-88.1843033,18.2292004,0,1,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9816631.73931559,1982711.97812858,0,1,1,1
"Marcella Kelly",2009,88,-88.1541977,18.1776009,0,0,0,0,0,1,0,0,NA,NA,"Tapirus bairdii",-9813280.39925357,1977284.8563831,0,1,1,1
"Marcella Kelly",2009,88,-88.1772995,18.1602001,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9815852.07986598,1975454.32520526,0,1,1,0
"Marcella Kelly",2009,99,-88.1836014,18.1340008,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9816553.60416501,1972697.87288924,0,1,1,0
"Marcella Kelly",2009,73,-88.2550964,18.1501999,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9824512.39115927,1974402.24258862,0,1,1,0
"Marcella Kelly",2009,85,-88.1815033,18.1875,0,0,1,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9816320.04474137,1978326.14346388,0,1,1,1
"Marcella Kelly",2009,91,-88.2294006,18.1107998,0,1,0,1,0,0,0,0,0,NA,"Tapirus bairdii",-9821651.94778774,1970256.53811614,0,1,1,1
"Marcella Kelly",2009,92,-88.2558975,18.0963993,0,0,0,1,0,1,0,0,0,NA,"Tapirus bairdii",-9824601.56920335,1968741.08085725,0,1,1,1
"Marcella Kelly",2009,89,-88.2711029,18.1184998,0,0,0,0,1,1,0,0,NA,NA,"Tapirus bairdii",-9826294.22658866,1971066.80878527,0,1,1,1
"Marcella Kelly",2009,33,-88.2423019,18.1243992,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9823088.11393432,1971687.57887178,0,1,1,0
"Marcella Kelly",2009,66,-88.2377014,18.1595993,0,0,0,0,0,0,NA,NA,NA,NA,"Tapirus bairdii",-9822575.98861692,1975391.11900494,0,1,1,0
"Marcella Kelly",2009,18,-88.2022018,18.1499996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9818624.19122156,1974381.16919509,0,1,1,0
"Marcella Kelly",2009,25,-88.2338028,18.1420002,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9822141.99845012,1973539.53982769,0,1,1,0
"Marcella Kelly",2009,81,-88.1992035,18.1814995,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9818290.42199231,1977694.9572956,0,1,1,0
"Marcella Kelly",2009,91,-88.2036972,18.118,0,0,0,0,0,0,0,0,0,NA,"Tapirus bairdii",-9818790.65838809,1971014.2159077,0,1,1,0
"Marcella Kelly",2009,110,-88.2356033,18.0860996,0,0,0,0,0,0,0,0,0,0,"Tapirus bairdii",-9822342.42919329,1967657.10265669,0,1,1,0
"Marcella Kelly",2009,18,-88.1832962,18.1117992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tapirus bairdii",-9816519.62945642,1970361.70689812,0,1,1,0
"Marcella Kelly",2009,78,-88.1569977,18.1494007,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9813592.09382779,1974318.15929223,0,1,1,0
"Marcella Kelly",2009,88,-88.2552032,18.0669994,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9824524.28008089,1965646.76323109,0,1,1,0
"Marcella Kelly",2009,87,-88.2782974,18.1422005,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9827095.11466517,1973560.61416219,0,1,1,0
"Marcella Kelly",2009,66,-88.1624985,18.2222004,0,0,0,0,0,1,NA,NA,NA,NA,"Tapirus bairdii",-9814204.44008274,1981975.82553212,0,1,1,1
"Marcella Kelly",2014,75,-89.1141968,17.5615005,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9920147.01022757,1912364.99819194,0,1,1,0
"Marcella Kelly",2014,80,-89.1266022,17.5389996,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9921527.97303865,1909989.89715395,0,1,1,0
"Marcella Kelly",2014,78,-89.0899963,17.5372009,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9917453.02289063,1909800.0214735,0,1,1,0
"Marcella Kelly",2014,77,-89.1004028,17.6102009,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9918611.46917157,1917504.62236874,0,1,1,0
"Marcella Kelly",2014,76,-89.0953979,17.6361008,0,0,0,1,0,0,0,NA,NA,NA,"Tapirus bairdii",-9918054.32625209,1920237.4321513,0,1,1,1
"Marcella Kelly",2014,76,-89.0725021,17.6508007,0,1,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9915505.57745479,1921788.31138334,0,1,1,1
"Marcella Kelly",2014,76,-89.120903,17.6229,0,1,0,1,0,0,0,NA,NA,NA,"Tapirus bairdii",-9920893.54099673,1918844.6068388,0,1,1,1
"Marcella Kelly",2014,82,-89.0796967,17.5983009,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9916306.47666325,1916248.87390432,0,1,1,0
"Marcella Kelly",2014,82,-89.0542984,17.5911007,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9913479.15084024,1915489.03301925,0,1,1,0
"Marcella Kelly",2014,80,-89.0765991,17.5713997,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9915961.65340857,1913409.82520581,0,1,1,0
"Marcella Kelly",2014,82,-89.0329971,17.559,1,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9911107.900971,1912101.07007118,0,1,1,1
"Marcella Kelly",2014,82,-89.0042038,17.5594997,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9907902.64547674,1912153.8137596,0,1,1,0
"Marcella Kelly",2014,77,-89.107399,17.5867004,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9919390.28259305,1915024.65250834,0,1,1,0
"Marcella Kelly",2014,77,-89.1257019,17.6028996,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9921427.75210109,1916734.16166635,0,1,1,0
"Marcella Kelly",2014,78,-89.060997,17.5501995,0,0,0,0,0,0,0,NA,NA,NA,"Tapirus bairdii",-9914224.83558127,1911172.14780095,0,1,1,0
"Marcella Kelly",2014,81,-89.0187988,17.5820999,1,1,0,0,1,0,0,0,NA,NA,"Tapirus bairdii",-9909527.35344487,1914539.13233149,0,1,1,1
"Marcella Kelly",2014,81,-89.0077972,17.6035995,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9908302.66093496,1916808.01907029,0,1,1,0
"Marcella Kelly",2014,83,-89.0273972,17.6145,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9910484.52295451,1917958.2653873,0,1,1,0
"Marcella Kelly",2014,81,-89.0102997,17.6263008,0,0,0,0,0,0,0,0,NA,NA,"Tapirus bairdii",-9908581.23796067,1919203.4370547,0,1,1,0
