,NestBox,Plot,latitude,longitude,CatchDate,CatchMonth,Season,coords.x1,coords.x2,Occur,CatchYear,B1,B2,B3,B4,B5,NDVI,Elevation,Slope,Aspect,NDVItext,Dist_to_path
1121,1603,16,47.95963,11.20106,5/29/2013 12:00,5,0,664313.1108,5314157.787,0,2013,48,39,34,85,69,0.428571429,15,0.004859809,1.53630964,0.000159461,30
1122,1604,16,47.95935,11.20057,5/29/2013 12:00,5,0,664277.4213,5314125.625,0,2013,39,30,21,103,47,0.661290323,15.32210063,0.004335178,2.307459127,8.80E-05,60
407,1605,16,47.95922,11.1977,1/11/2013 12:00,1,1,664063.5919,5314105.067,0,2013,39,27,21,84,35,0.6,17,0.002281358,5.109791136,8.01E-05,108.1665383
408,1606,16,47.9592,11.19838,1/11/2013 12:00,1,1,664114.4164,5314104.291,0,2013,39,29,21,91,45,0.625,16.99999999,0.013188737,1.745478465,4.09E-05,90
1123,1606,16,47.9592,11.19838,5/29/2013 12:00,5,0,664114.4164,5314104.291,0,2013,39,29,21,91,45,0.625,16.99999999,0.013188737,1.745478465,4.09E-05,90
409,1607,16,47.95915,11.19908,1/11/2013 12:00,1,1,664166.8289,5314100.224,0,2013,39,30,21,91,45,0.625,15.99999997,0.015931563,2.038714573,2.70E-05,108.1665383
1124,1607,16,47.95915,11.19908,5/29/2013 12:00,5,0,664166.8289,5314100.224,0,2013,39,30,21,91,45,0.625,15.99999997,0.015931563,2.038714573,2.70E-05,108.1665383
410,1608,16,47.9591,11.19976,1/11/2013 12:00,1,1,664217.7486,5314096.115,0,2013,40,30,21,104,51,0.664,15.14766177,0.001913471,0.943607028,5.25E-06,120
411,1609,16,47.95897,11.20062,1/11/2013 12:00,1,1,664282.3589,5314083.499,0,2013,39,30,21,114,52,0.688888889,15.82831276,0.016097675,6.281077911,6.18E-06,60
1125,1609,16,47.95897,11.20062,5/29/2013 12:00,5,0,664282.3589,5314083.499,0,2013,39,30,21,114,52,0.688888889,15.82831276,0.016097675,6.281077911,6.18E-06,60
412,1610,16,47.95926,11.20111,1/11/2013 12:00,1,1,664318.0169,5314116.773,0,2013,39,29,20,100,46,0.666666667,15.00000003,0.010363782,0.528432405,5.19E-05,30
1126,1611,16,47.95927,11.20158,5/26/2013 12:00,5,0,664353.07,5314118.886,0,2013,39,29,20,97,46,0.658119658,15,0.004837456,0.78539818,0.000105186,0
413,1612,16,47.95919,11.20219,1/11/2013 12:00,1,1,664398.8596,5314111.295,0,2013,41,29,20,101,47,0.669421488,15,1.10E-10,2.100975242,0.000173391,42.42640687
1127,1612,16,47.95919,11.20219,5/26/2013 12:00,5,0,664398.8596,5314111.295,0,2013,41,29,20,101,47,0.669421488,15,1.10E-10,2.100975242,0.000173391,42.42640687
1128,1613,16,47.95916,11.20287,5/26/2013 12:00,5,0,664449.7159,5314109.411,0,2013,40,29,21,90,40,0.621621622,15,0.008054685,2.100975195,0.000153275,67.08203932
414,1616,16,47.95879,11.20295,1/11/2013 12:00,1,1,664456.8626,5314068.461,0,2013,39,30,22,102,51,0.64516129,14.00389395,0.028675239,1.53974727,0.000224235,90
1129,1616,16,47.95879,11.20295,5/26/2013 12:00,5,0,664456.8626,5314068.461,0,2013,39,30,22,102,51,0.64516129,14.00389395,0.028675239,1.53974727,0.000224235,90
415,1617,16,47.95884,11.20242,1/11/2013 12:00,1,1,664417.1398,5314072.888,0,2013,39,29,20,99,50,0.663865546,15,1.69E-10,1.423108244,8.40E-06,30
1130,1617,16,47.95884,11.20242,5/26/2013 12:00,5,0,664417.1398,5314072.888,0,2013,39,29,20,99,50,0.663865546,15,1.69E-10,1.423108244,8.40E-06,30
416,1618,16,47.95862,11.20164,1/11/2013 12:00,1,1,664359.6115,5314046.775,0,2013,39,29,21,93,41,0.631578947,15.47412247,0.017836746,1.040187139,4.79E-06,30
1131,1618,16,47.95862,11.20164,5/26/2013 12:00,5,0,664359.6115,5314046.775,0,2013,39,29,21,93,41,0.631578947,15.47412247,0.017836746,1.040187139,4.79E-06,30
417,1619,16,47.95876,11.20108,1/11/2013 12:00,1,1,664317.3637,5314061.141,0,2013,39,28,20,92,45,0.642857143,15.99999999,0.010149699,0.928441289,4.90E-06,42.42640687
1132,1619,16,47.95876,11.20108,5/26/2013 12:00,5,0,664317.3637,5314061.141,0,2013,39,28,20,92,45,0.642857143,15.99999999,0.010149699,0.928441289,4.90E-06,42.42640687
1133,1620,16,47.95856,11.20049,5/26/2013 12:00,5,0,664273.9549,5314037.656,0,2013,37,28,19,82,45,0.623762376,16,0.004680107,5.864481146,8.96E-06,94.86832981
418,1621,16,47.95871,11.19974,1/11/2013 12:00,1,1,664217.4921,5314052.729,0,2013,39,29,21,83,44,0.596153846,15.91367848,0.009395214,5.732817982,4.76E-06,123.6931688
1134,1621,16,47.95871,11.19974,5/26/2013 12:00,5,0,664217.4921,5314052.729,0,2013,39,29,21,83,44,0.596153846,15.91367848,0.009395214,5.732817982,4.76E-06,123.6931688
1135,1622,16,47.95869,11.19906,5/26/2013 12:00,5,0,664166.7939,5314049.059,0,2013,39,28,20,95,49,0.652173913,15.75958402,0.010045091,0.608781563,5.05E-06,161.5549442
1136,1623,16,47.95864,11.19835,5/26/2013 12:00,5,0,664113.9512,5314041.991,0,2013,39,28,21,104,49,0.664,16.44246862,0.018073084,1.968168137,1.17E-05,150
419,1624,16,47.95863,11.19772,1/11/2013 12:00,1,1,664066.9537,5314039.539,0,2013,39,27,20,93,46,0.646017699,16.99999999,0.008862634,1.976453632,8.47E-06,152.9705854
1137,1624,16,47.95863,11.19772,5/26/2013 12:00,5,0,664066.9537,5314039.539,0,2013,39,27,20,93,46,0.646017699,16.99999999,0.008862634,1.976453632,8.47E-06,152.9705854
420,1625,16,47.95872,11.19731,1/11/2013 12:00,1,1,664036.0624,5314048.669,0,2013,39,28,20,99,45,0.663865546,17,1.44E-10,2.922339484,8.62E-06,161.5549442
421,1626,16,47.95819,11.19716,1/11/2013 12:00,1,1,664026.5433,5313989.447,0,2013,39,27,20,90,41,0.636363636,16.50792379,0.012926137,4.301828827,5.60E-06,192.0937271
1138,1626,16,47.95819,11.19716,5/26/2013 12:00,5,0,664026.5433,5313989.447,0,2013,39,27,20,90,41,0.636363636,16.50792379,0.012926137,4.301828827,5.60E-06,192.0937271
1139,1627,16,47.95839,11.19781,5/26/2013 12:00,5,0,664074.4324,5314013.057,0,2013,39,28,20,84,41,0.615384615,16.99999999,0.012499959,1.667265071,9.05E-06,182.4828759
1140,1628,16,47.95823,11.19846,5/26/2013 12:00,5,0,664123.4618,5313996.659,0,2013,40,28,20,78,36,0.591836735,16.20181287,0.016029856,1.638950029,9.62E-06,210
422,1629,16,47.95815,11.19914,1/11/2013 12:00,1,1,664174.4774,5313989.215,0,2013,39,28,21,92,42,0.628318584,16,1.39E-17,0,1.74E-05,169.7056275
1141,1629,16,47.95815,11.19914,5/26/2013 12:00,5,0,664174.4774,5313989.215,0,2013,39,28,21,92,42,0.628318584,16,1.39E-17,0,1.74E-05,169.7056275
423,1630,16,47.9583,11.1997,1/11/2013 12:00,1,1,664215.8059,5314007.078,0,2013,39,31,21,95,46,0.637931034,16,0.002239564,5.726908289,1.02E-05,134.1640786
424,1631,16,47.95826,11.20239,1/11/2013 12:00,1,1,664416.7413,5314008.364,0,2013,40,29,21,101,49,0.655737705,15,0.00203183,1.166828372,1.31E-05,30
1142,1631,16,47.95826,11.20239,5/26/2013 12:00,5,0,664416.7413,5314008.364,0,2013,40,29,21,101,49,0.655737705,15,0.00203183,1.166828372,1.31E-05,30
425,1632,16,47.95823,11.20308,1/11/2013 12:00,1,1,664468.3451,5314006.502,0,2013,40,31,23,92,53,0.6,14.98819478,0.012374747,5.899358337,7.33E-05,90
1143,1632,16,47.95823,11.20308,5/26/2013 12:00,5,0,664468.3451,5314006.502,0,2013,40,31,23,92,53,0.6,14.98819478,0.012374747,5.899358337,7.33E-05,90
1144,1634,16,47.95782,11.20249,5/29/2013 12:00,5,0,664425.603,5313959.677,0,2013,38,26,20,80,32,0.6,15.56001476,0.018715498,6.167846227,2.64E-05,60
426,1635,16,47.95781,11.20173,1/11/2013 12:00,1,1,664368.9003,5313956.946,0,2013,39,29,22,94,47,0.620689655,15.84306998,0.01314497,0.532944303,2.45E-06,0
1145,1635,16,47.95781,11.20173,5/29/2013 12:00,5,0,664368.9003,5313956.946,0,2013,39,29,22,94,47,0.620689655,15.84306998,0.01314497,0.532944303,2.45E-06,0
427,1636,16,47.95783,11.19917,1/11/2013 12:00,1,1,664177.7311,5313953.715,0,2013,39,27,20,90,39,0.636363636,16,0,1.570796327,2.15E-05,150
428,1637,16,47.95779,11.19853,1/11/2013 12:00,1,1,664130.0815,5313947.908,0,2013,38,28,21,77,38,0.571428571,16,0.001950699,2.016473514,1.19E-05,174.9285568
1146,1637,16,47.95779,11.19853,5/29/2013 12:00,5,0,664130.0815,5313947.908,0,2013,38,28,21,77,38,0.571428571,16,0.001950699,2.016473514,1.19E-05,174.9285568
429,1638,16,47.95772,11.19771,1/11/2013 12:00,1,1,664069.0896,5313938.383,0,2013,39,27,18,88,40,0.660377358,16.7297902,0.01634424,1.798881434,3.69E-06,201.246118
1147,1638,16,47.95772,11.19771,5/29/2013 12:00,5,0,664069.0896,5313938.383,0,2013,39,27,18,88,40,0.660377358,16.7297902,0.01634424,1.798881434,3.69E-06,201.246118
430,1639,16,47.95775,11.19707,1/11/2013 12:00,1,1,664021.2181,5313940.356,0,2013,39,27,20,81,35,0.603960396,17,0.007487221,5.959279175,6.10E-06,150
431,1641,16,47.95738,11.19759,1/11/2013 12:00,1,1,664061.2083,5313900.341,0,2013,39,28,20,85,42,0.619047619,16.99999999,0.010603789,1.861633113,5.30E-06,161.5549442
1148,1641,16,47.95738,11.19759,5/29/2013 12:00,5,0,664061.2083,5313900.341,0,2013,39,28,20,85,42,0.619047619,16.99999999,0.010603789,1.861633113,5.30E-06,161.5549442
432,1642,16,47.95736,11.19833,1/11/2013 12:00,1,1,664116.5137,5313899.693,0,2013,40,28,20,93,43,0.646017699,16,0.007183053,2.007904645,9.87E-06,182.4828759
1149,1642,16,47.95736,11.19833,5/29/2013 12:00,5,0,664116.5137,5313899.693,0,2013,40,28,20,93,43,0.646017699,16,0.007183053,2.007904645,9.87E-06,182.4828759
433,1644,16,47.95738,11.20118,1/11/2013 12:00,1,1,664329.2065,5313907.985,0,2013,40,29,20,108,51,0.6875,16,0.002166502,5.628137705,3.66E-06,0
1150,1644,16,47.95738,11.20118,5/29/2013 12:00,5,0,664329.2065,5313907.985,0,2013,40,29,20,108,51,0.6875,16,0.002166502,5.628137705,3.66E-06,0
434,1645,16,47.95741,11.2018,1/11/2013 12:00,1,1,664375.3951,5313912.64,0,2013,39,28,20,104,50,0.677419355,16.00000001,0.011482574,5.019785787,6.62E-06,30
1151,1645,16,47.95741,11.2018,5/29/2013 12:00,5,0,664375.3951,5313912.64,0,2013,39,28,20,104,50,0.677419355,16.00000001,0.011482574,5.019785787,6.62E-06,30
435,1646,16,47.95742,11.20241,1/11/2013 12:00,1,1,664420.9007,5313915.052,0,2013,40,28,20,90,50,0.636363636,16.10077966,0.014067997,6.094115072,8.62E-06,30
1152,1646,16,47.95742,11.20241,5/29/2013 12:00,5,0,664420.9007,5313915.052,0,2013,40,28,20,90,50,0.636363636,16.10077966,0.014067997,6.094115072,8.62E-06,30
436,1648,16,47.95692,11.20309,1/11/2013 12:00,1,1,664473.2511,5313860.934,0,2013,41,32,24,99,51,0.609756098,16,0.003215004,2.153214381,8.08E-05,108.1665383
1153,1648,16,47.95692,11.20309,5/29/2013 12:00,5,0,664473.2511,5313860.934,0,2013,41,32,24,99,51,0.609756098,16,0.003215004,2.153214381,8.08E-05,108.1665383
437,1649,16,47.95693,11.20239,1/11/2013 12:00,1,1,664420.963,5313860.553,0,2013,41,31,22,105,55,0.653543307,16.93466749,0.004478582,3.362446024,1.75E-05,67.08203932
438,1650,16,47.95695,11.20177,1/11/2013 12:00,1,1,664374.6153,5313861.454,0,2013,39,30,21,117,54,0.695652174,16.00000003,0.012330102,4.814352049,5.19E-06,42.42640687
439,1701,17,47.92131,11.2003,1/16/2013 12:00,1,1,664377.8631,5309897.422,0,2013,41,29,22,123,59,0.696551724,16,0.007860944,5.118234172,2.44E-05,0
1154,1701,17,47.92131,11.2003,5/31/2013 12:00,5,0,664377.8631,5309897.422,0,2013,41,29,22,123,59,0.696551724,16,0.007860944,5.118234172,2.44E-05,0
440,1702,17,47.92128,11.19976,1/16/2013 12:00,1,1,664337.6184,5309892.938,0,2013,42,34,24,115,58,0.654676259,15.94921793,0.009249013,5.594340991,7.04E-05,0
1155,1702,17,47.92128,11.19976,5/31/2013 12:00,5,0,664337.6184,5309892.938,0,2013,42,34,24,115,58,0.654676259,15.94921793,0.009249013,5.594340991,7.04E-05,0
1156,1703,17,47.92134,11.19911,5/31/2013 12:00,5,0,664288.8711,5309898.222,0,2013,38,30,21,113,52,0.686567164,14.00000007,0.029480028,5.645200718,5.42E-06,30
441,1704,17,47.92123,11.19838,1/16/2013 12:00,1,1,664234.686,5309884.443,0,2013,38,29,21,105,48,0.666666667,15.69308152,0.029967508,6.27105012,5.08E-06,0
1157,1704,17,47.92123,11.19838,5/31/2013 12:00,5,0,664234.686,5309884.443,0,2013,38,29,21,105,48,0.666666667,15.69308152,0.029967508,6.27105012,5.08E-06,0
442,1705,17,47.92126,11.19773,1/16/2013 12:00,1,1,664186.0338,5309886.393,0,2013,40,30,21,98,43,0.647058824,15.36761612,0.031780834,6.121052302,2.52E-06,0
1158,1705,17,47.92126,11.19773,5/31/2013 12:00,5,0,664186.0338,5309886.393,0,2013,40,30,21,98,43,0.647058824,15.36761612,0.031780834,6.121052302,2.52E-06,0
443,1706,17,47.92135,11.19685,1/16/2013 12:00,1,1,664120.01,5309894.524,0,2013,39,29,20,95,45,0.652173913,15.70756306,0.042374234,6.275728469,4.96E-06,0
444,1707,17,47.92168,11.19647,1/16/2013 12:00,1,1,664090.5787,5309930.39,0,2013,40,30,21,103,52,0.661290323,14,0.006086685,0.138181109,1.88E-06,0
1159,1707,17,47.92168,11.19647,5/31/2013 12:00,5,0,664090.5787,5309930.39,0,2013,40,30,21,103,52,0.661290323,14,0.006086685,0.138181109,1.88E-06,0
445,1708,17,47.92178,11.19712,1/16/2013 12:00,1,1,664138.8191,5309942.886,0,2013,40,29,21,98,47,0.647058824,13.31349055,0.003555408,3.616857304,2.52E-06,42.42640687
1160,1708,17,47.92178,11.19712,5/31/2013 12:00,5,0,664138.8191,5309942.886,0,2013,40,29,21,98,47,0.647058824,13.31349055,0.003555408,3.616857304,2.52E-06,42.42640687
1161,1709,17,47.92166,11.19785,5/31/2013 12:00,5,0,664193.7319,5309931.103,0,2013,38,28,21,86,38,0.607476636,13.99999999,0.013921344,0.950761179,1.89E-05,60
446,1710,17,47.92155,11.19844,1/16/2013 12:00,1,1,664238.1549,5309920.134,0,2013,39,27,20,91,39,0.63963964,14.47009611,0.037057366,0.088697709,1.98E-05,30
1162,1710,17,47.92155,11.19844,5/31/2013 12:00,5,0,664238.1549,5309920.134,0,2013,39,27,20,91,39,0.63963964,14.47009611,0.037057366,0.088697709,1.98E-05,30
447,1711,17,47.92171,11.19915,1/16/2013 12:00,1,1,664290.6872,5309939.427,0,2013,38,30,21,109,51,0.676923077,14.14283627,0.027423106,4.493736235,5.36E-06,60
1163,1711,17,47.92171,11.19915,5/31/2013 12:00,5,0,664290.6872,5309939.427,0,2013,38,30,21,109,51,0.676923077,14.14283627,0.027423106,4.493736235,5.36E-06,60
448,1712,17,47.92168,11.19981,1/16/2013 12:00,1,1,664340.0861,5309937.499,0,2013,41,30,23,99,53,0.62295082,15.09546828,0.017863545,4.519928695,7.46E-06,42.42640687
449,1713,17,47.92177,11.20053,1/16/2013 12:00,1,1,664393.5868,5309949.035,0,2013,40,29,22,112,53,0.671641791,16.02223558,0.01599002,4.23924343,5.93E-06,30
1164,1714,17,47.92177,11.20109,5/31/2013 12:00,5,0,664435.4203,5309950.228,0,2013,41,32,23,117,59,0.671428571,15.91105431,0.037112271,2.66740676,0.000144241,30
450,1715,17,47.92216,11.20123,1/16/2013 12:00,1,1,664444.6421,5309993.869,0,2013,41,33,24,107,62,0.633587786,16.02128377,0.022266662,0.071325767,7.07E-05,30
451,1716,17,47.9245,11.19771,1/16/2013 12:00,1,1,664174.283,5310246.432,0,2013,40,29,21,81,44,0.588235294,14,0.008919,2.017037239,1.20E-05,60
452,1717,17,47.9222,11.19984,1/16/2013 12:00,1,1,664340.6795,5309995.353,0,2013,40,31,21,121,57,0.704225352,15.938202,0.014310908,5.577311571,1.46E-06,94.86832981
1165,1717,17,47.9222,11.19984,5/31/2013 12:00,5,0,664340.6795,5309995.353,0,2013,40,31,21,121,57,0.704225352,15.938202,0.014310908,5.577311571,1.46E-06,94.86832981
453,1718,17,47.92222,11.19911,1/16/2013 12:00,1,1,664286.0836,5309996.021,0,2013,40,29,22,114,50,0.676470588,15.74810022,0.034689404,4.897264926,9.00E-07,120
1166,1719,17,47.92224,11.19842,5/31/2013 12:00,5,0,664234.4759,5309996.775,0,2013,38,29,21,102,49,0.658536585,12.25599746,0.001743367,4.452441177,3.60E-06,120
454,1720,17,47.92215,11.19779,1/16/2013 12:00,1,1,664187.6986,5309985.432,0,2013,38,29,21,107,53,0.671875,13.27488124,0.02291783,1.216292986,2.72E-06,120
1167,1720,17,47.92215,11.19779,5/31/2013 12:00,5,0,664187.6986,5309985.432,0,2013,38,29,21,107,53,0.671875,13.27488124,0.02291783,1.216292986,2.72E-06,120
455,1721,17,47.92229,11.19718,1/16/2013 12:00,1,1,664141.6872,5309999.693,0,2013,40,29,20,99,48,0.663865546,13.94051914,0.01084662,5.821023778,1.72E-06,60
456,1722,17,47.92218,11.19641,1/16/2013 12:00,1,1,664084.5147,5309985.831,0,2013,39,30,20,100,47,0.666666667,12.72713443,0.019532004,5.910123858,1.44E-05,0
1168,1723,17,47.92268,11.19646,5/29/2013 12:00,5,0,664086.6679,5310041.505,0,2013,39,28,22,97,47,0.630252101,12.33983393,0.002871888,5.496383345,1.69E-05,30
457,1724,17,47.92261,11.19713,1/16/2013 12:00,1,1,664136.9393,5310035.151,0,2013,39,28,20,103,48,0.674796748,13.58184354,0.018057045,5.843065994,7.57E-06,67.08203932
1169,1724,17,47.92261,11.19713,5/29/2013 12:00,5,0,664136.9393,5310035.151,0,2013,39,28,20,103,48,0.674796748,13.58184354,0.018057045,5.843065994,7.57E-06,67.08203932
458,1725,17,47.92262,11.19787,1/16/2013 12:00,1,1,664192.1868,5310037.836,0,2013,39,28,21,100,48,0.652892562,13.00000001,0.010462249,1.558030455,2.00E-05,123.6931688
1170,1725,17,47.92262,11.19787,5/29/2013 12:00,5,0,664192.1868,5310037.836,0,2013,39,28,21,100,48,0.652892562,13.00000001,0.010462249,1.558030455,2.00E-05,123.6931688
1171,1726,17,47.92279,11.1985,5/29/2013 12:00,5,0,664238.7103,5310058.07,0,2013,40,29,20,91,44,0.63963964,13.39122276,0.030158068,3.649913385,0.000132986,152.9705854
459,1727,17,47.9226,11.19916,1/16/2013 12:00,1,1,664288.615,5310038.36,0,2013,39,30,22,109,51,0.664122137,14.03397146,0.031356619,5.051766788,1.22E-06,150
1172,1727,17,47.9226,11.19916,5/29/2013 12:00,5,0,664288.615,5310038.36,0,2013,39,30,22,109,51,0.664122137,14.03397146,0.031356619,5.051766788,1.22E-06,150
460,1728,17,47.92262,11.19984,1/16/2013 12:00,1,1,664339.3486,5310042.03,0,2013,40,29,21,113,54,0.686567164,15.03279028,0.003362026,5.422850715,2.63E-06,120
461,1729,17,47.92264,11.20051,1/16/2013 12:00,1,1,664389.3352,5310045.68,0,2013,40,29,21,101,47,0.655737705,15.58936086,0.010357709,4.743309317,9.26E-06,90
1173,1729,17,47.92264,11.20051,5/24/2013 12:00,5,0,664389.3352,5310045.68,0,2013,40,29,21,101,47,0.655737705,15.58936086,0.010357709,4.743309317,9.26E-06,90
462,1730,17,47.92272,11.20114,1/16/2013 12:00,1,1,664436.1434,5310055.914,0,2013,42,33,24,114,60,0.652173913,15.02341917,0.016822337,2.932605324,1.98E-05,30
463,1731,17,47.9234,11.19978,1/16/2013 12:00,1,1,664332.395,5310128.589,0,2013,38,27,20,82,34,0.607843137,15,0.000119583,5.615510448,2.70E-05,90
1174,1731,17,47.9234,11.19978,5/24/2013 12:00,5,0,664332.395,5310128.589,0,2013,38,27,20,82,34,0.607843137,15,0.000119583,5.615510448,2.70E-05,90
464,1732,17,47.9235,11.20041,1/16/2013 12:00,1,1,664379.1392,5310141.044,0,2013,40,29,22,95,47,0.623931624,14.94123404,0.01309159,2.032969092,6.72E-06,42.42640687
465,1733,17,47.92305,11.20106,1/16/2013 12:00,1,1,664429.121,5310092.418,0,2013,42,34,23,111,63,0.656716418,16.78338091,0.004177507,3.459181779,1.26E-05,30
466,1734,17,47.92309,11.20041,1/16/2013 12:00,1,1,664380.4387,5310095.479,0,2013,40,28,22,89,43,0.603603604,14.9295166,0.022409952,5.743610805,1.05E-05,90
1175,1734,17,47.92309,11.20041,5/24/2013 12:00,5,0,664380.4387,5310095.479,0,2013,40,28,22,89,43,0.603603604,14.9295166,0.022409952,5.743610805,1.05E-05,90
1176,1735,17,47.9231,11.19982,5/24/2013 12:00,5,0,664336.3336,5310095.333,0,2013,39,28,20,95,44,0.652173913,15.02253702,0.017170828,0.237720757,1.16E-05,108.1665383
1177,1736,17,47.92308,11.19923,5/24/2013 12:00,5,0,664292.3235,5310091.854,0,2013,40,27,20,100,47,0.666666667,14.99999997,0.010167901,4.022118282,2.90E-05,120
467,1737,17,47.92297,11.1985,1/16/2013 12:00,1,1,664238.1403,5310078.075,0,2013,39,27,20,56,30,0.473684211,14.99999994,0.026543014,3.795433359,0.000104172,123.6931688
1178,1737,17,47.92297,11.1985,5/24/2013 12:00,5,0,664238.1403,5310078.075,0,2013,39,27,20,56,30,0.473684211,14.99999994,0.026543014,3.795433359,0.000104172,123.6931688
468,1738,17,47.92315,11.19775,1/16/2013 12:00,1,1,664181.5448,5310096.483,0,2013,39,27,20,58,22,0.487179487,13.42879957,0.01839228,3.91912732,7.68E-05,120
469,1739,17,47.92297,11.19709,1/16/2013 12:00,1,1,664132.812,5310075.074,0,2013,39,29,21,83,41,0.596153846,13.01843076,0.011560995,3.071021175,4.67E-05,90
1179,1739,17,47.92297,11.19709,5/21/2013 12:00,5,0,664132.812,5310075.074,0,2013,39,29,21,83,41,0.596153846,13.01843076,0.011560995,3.071021175,4.67E-05,90
1180,1740,17,47.92304,11.19642,5/21/2013 12:00,5,0,664082.5409,5310081.429,0,2013,39,28,22,82,41,0.576923077,13.22483945,0.018164111,3.691267122,1.35E-05,30
470,1741,17,47.92356,11.19639,1/16/2013 12:00,1,1,664078.6547,5310139.156,0,2013,40,29,20,75,40,0.578947368,14,0.011408103,3.078319603,1.54E-06,42.42640687
1181,1741,17,47.92356,11.19639,5/21/2013 12:00,5,0,664078.6547,5310139.156,0,2013,40,29,20,75,40,0.578947368,14,0.011408103,3.078319603,1.54E-06,42.42640687
471,1742,17,47.92361,11.1971,1/16/2013 12:00,1,1,664131.5335,5310146.223,0,2013,39,28,21,83,42,0.596153846,13.99999997,0.012057705,3.478158068,9.94E-06,94.86832981
472,1743,17,47.92352,11.19767,1/16/2013 12:00,1,1,664174.3974,5310137.433,0,2013,39,28,20,74,35,0.574468085,14.08279375,0.021160781,3.921335579,1.99E-05,108.1665383
473,1744,17,47.9236,11.19836,1/16/2013 12:00,1,1,664225.6872,5310147.793,0,2013,40,28,21,79,41,0.58,15,0.006320827,4.073340398,2.18E-05,67.08203932
1182,1744,17,47.9236,11.19836,5/28/2013 12:00,5,0,664225.6872,5310147.793,0,2013,40,28,21,79,41,0.58,15,0.006320827,4.073340398,2.18E-05,67.08203932
474,1745,17,47.92379,11.19905,1/16/2013 12:00,1,1,664276.6284,5310170.377,0,2013,40,30,23,74,38,0.525773196,15,1.96E-17,0.785398163,8.37E-06,30
1183,1745,17,47.92379,11.19905,5/28/2013 12:00,5,0,664276.6284,5310170.377,0,2013,40,30,23,74,38,0.525773196,15,1.96E-17,0.785398163,8.37E-06,30
475,1746,17,47.92397,11.19766,1/16/2013 12:00,1,1,664172.2259,5310187.423,0,2013,40,28,21,81,43,0.588235294,14.94621269,0.012148108,5.056217811,4.76E-06,94.86832981
1184,1746,17,47.92397,11.19766,5/28/2013 12:00,5,0,664172.2259,5310187.423,0,2013,40,28,21,81,43,0.588235294,14.94621269,0.012148108,5.056217811,4.76E-06,94.86832981
476,1747,17,47.92403,11.19705,1/16/2013 12:00,1,1,664126.4693,5310192.794,0,2013,40,28,21,77,43,0.571428571,14.01287172,0.006132911,3.294859693,5.16E-06,94.86832981
1185,1747,17,47.92403,11.19705,5/28/2013 12:00,5,0,664126.4693,5310192.794,0,2013,40,28,21,77,43,0.571428571,14.01287172,0.006132911,3.294859693,5.16E-06,94.86832981
1186,1748,17,47.92397,11.19635,5/28/2013 12:00,5,0,664074.3696,5310184.637,0,2013,38,29,21,77,41,0.571428571,14.27347496,0.034175831,2.785499172,3.58E-06,42.42640687
477,1749,17,47.92463,11.19651,1/16/2013 12:00,1,1,664084.2332,5310258.327,0,2013,39,27,19,65,33,0.547619048,15.76418541,0.014268291,1.163792958,1.88E-05,0
1187,1749,17,47.92463,11.19651,5/28/2013 12:00,5,0,664084.2332,5310258.327,0,2013,39,27,19,65,33,0.547619048,15.76418541,0.014268291,1.163792958,1.88E-05,0
1188,1750,17,47.92443,11.19708,5/28/2013 12:00,5,0,664127.4444,5310237.312,0,2013,41,29,23,77,45,0.54,14.88478672,0.024683913,1.594599274,1.76E-05,42.42640687
